,Codigo,Descrição       -       31/07/2022,UM,Import?,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Total,Saldo,Freq.,Media,Tempo,FOB,Venda,Ativo,Entrada Prevista
1471,'BFH2341,BF SOQUETE CANHAO MAGNETICO LONGO 1/2POLX150MM,PC,Sim,44,36,61,44,11,112,308,1658,6,51.33333,32.2987,0.01,11.8,S,0
1472,'BFH2342,BF SOQUETE CANHAO MAGNETICO - 6MMX65MM - 5PCS,PC,Sim,33,18,140,11,6,16,224,4126,6,37.33333,110.5179,0.01,13.8,S,0
1473,'BFH2343,BF SOQUETE CANHAO MAGNETICO - 11MMX65MM - 5PCS,PC,Sim,141,58,107,100,55,101,562,2753,6,93.66667,29.39146,0.01,20.8,S,0
1474,'BFH2344,BF KIT BITS PHILIPS COM LIMITADOR - PH2X50MM - 02PCS,PC,Sim,96,52,412,121,213,468,1362,4520,6,227,19.91189,0.01,5.7,S,0
1475,'BFH2349,BF PARAFUSADEIRA 12V - C/1 BATERIA,PC,Sim,30,59,20,41,65,86,301,2783,6,50.16667,55.47508,0.01,166,S,0
1476,'BFH2350,"BF PARAFUSADEIRA 16,8V - C/1 BATERIA",PC,Sim,11,11,1,35,3,43,104,724,6,17.33333,41.76923,0.01,208,S,0
1477,'BFH2351,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #24,PC,Sim,17,31,19,1,24,447,539,6344,6,89.83333,70.61967,0.01,9.9,S,0
1478,'BFH2352,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #36,PC,Sim,16,145,14,1,24,510,710,6186,6,118.3333,52.27606,0.01,9.9,S,0
1479,'BFH2353,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #40,PC,Sim,26,165,9,1,27,527,755,6158,6,125.8333,48.93775,0.01,9.9,S,0
1480,'BFH2354,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #60,PC,Sim,29,315,28,21,152,553,1098,10519,6,183,57.48087,0.01,9.9,S,0
1481,'BFH2355,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #80,PC,Sim,59,295,14,21,155,564,1108,10574,6,184.6667,57.25993,0.01,9.9,S,0
1482,'BFH2356,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #100,PC,Sim,21,156,17,1,46,519,760,10886,6,126.6667,85.94211,0.01,9.9,S,0
1483,'BFH2357,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #120,PC,Sim,30,163,16,1,39,449,698,11007,6,116.3333,94.61605,0.01,9.9,S,0
1484,'BFH2358,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #150,PC,Sim,27,238,58,25,39,498,885,5970,6,147.5,40.47458,0.01,9.9,S,0
1485,'BFH2359,BF DISCO DE LIXA BASE VELCRO 125MM - 10PCS - #180,PC,Sim,24,164,16,25,32,505,766,6146,6,127.6667,48.14099,0.01,9.9,S,0
1486,'BFH2360,BF CINTA E CATRACA P/AMARRACAO DE CARGA 200KG 2.5CMX4.5M 1PC,PC,Sim,357,300,393,334,144,338,1866,2082,6,311,6.694534,0.01,32,S,3000
1487,'BFH2361,BF CINTA E CATRACA P/AMARRACAO DE CARGA 200KG 2.5CMX4.5M 2PC,PC,Sim,154,154,95,87,113,76,679,1409,6,113.1667,12.45066,0.01,62,S,1200
1488,'BFH2362,BF CINTA E CATRACA P/AMARRACAO DE CARGA 1.000KG 5CMX8M 1PC,PC,Sim,44,52,42,43,61,25,267,389,6,44.5,8.741573,0.01,129,S,1504
1489,'BFH2363,BF CINTA E CATRACA P/AMARRACAO DE CARGA 1.500KG 5CMX8M 1PC,PC,Sim,21,22,14,9,40,5,111,722,6,18.5,39.02703,0.01,158,S,0
1490,'BFH2364,BF MARRETA DE BORRACHA COM CABO DE MADEIRA - 40MM PRETA,PC,Não,129,166,128,58,168,164,813,2593,6,135.5,19.13653,0.01,9.7,S,0
1491,'BFH2365,BF MARRETA DE BORRACHA COM CABO DE MADEIRA - 80MM PRETA,PC,Não,25,56,40,10,20,66,217,644,6,36.16667,17.80645,0.01,22.2,S,0
1492,'BFH2366,BF MARRETA DE BORRACHA COM CABO DE MADEIRA - 40MM BRANCA,PC,Não,19,49,14,3,12,84,181,1842,6,30.16667,61.06077,0.01,11.2,S,0
1493,'BFH2367,BF MARRETA DE BORRACHA COM CABO DE MADEIRA - 60MM BRANCA,PC,Não,19,52,10,6,0,97,184,879,5,36.8,23.88587,0.01,20.4,S,0
1494,'BFH2368,BF RALO PARA PIA 9CM (BORDA LARGA),PC,Sim,1274,2513,1945,1952,2329,1448,11461,19121,6,1910.167,10.01012,0.01,4.9,S,20304
1495,'BFH2369,BF LAMINA CIRCULAR COM VIDEA PARA ROCADEIRA 24T,PC,Sim,26,31,0,28,3,0,88,852,4,22,38.72727,0.01,35.2,S,0
1496,'BFH2370,BF LAMINA CIRCULAR COM VIDEA PARA ROCADEIRA 36T,PC,Sim,20,4,0,0,2,38,64,910,4,16,56.875,0.01,39,S,0
1497,'BFH2371,BF LAMINA CIRCULAR COM VIDEA PARA ROCADEIRA 48T,PC,Sim,15,2,1,8,3,0,29,963,5,5.8,166.0345,0.01,43.4,S,0
1498,'BFH2372,BF LAMINA CIRCULAR COM VIDEA PARA ROCADEIRA 60T,PC,Sim,5,2,0,7,0,15,29,949,4,7.25,130.8966,0.01,46,S,0
1499,'BFH2373,BF ALICATE DESENCAPADOR E CRIMPADOR 8POL,PC,Sim,60,20,18,18,0,17,133,1471,5,26.6,55.30075,0.01,98,S,0
1500,'BFH2374,BF MINI ALICATE CRIMPADOR AUTO AJUSTAVEL (CABO COAXIAL),PC,Sim,5,7,5,7,0,30,54,1607,5,10.8,148.7963,0.01,138,S,0
1501,'BFH2375,"BF KIT PAQUIMETRO PLASTICO (3"" E 6"")",PC,Sim,299,416,292,281,119,1056,2463,1646,6,410.5,4.009744,0.01,13.2,S,4800
1502,'BFH2376,BF ESQUADRO METALICO 30CM,PC,Sim,177,251,122,175,12,69,806,1512,6,134.3333,11.25558,0.01,18,S,4896
1503,'BFH2377,BF ESQUADRO METALICO 35CM,PC,Sim,94,82,36,95,28,12,347,2483,6,57.83333,42.93372,0.01,20,S,0
1504,'BFH2378,BF ESQUADRO METALICO 40CM,PC,Sim,74,51,75,49,30,21,300,2350,6,50,47,0.01,22,S,2400
1505,'BFH2379,BF NIVEL AMARELO DE PP 30CM,PC,Sim,44,58,89,20,11,17,239,5520,6,39.83333,138.5774,0.01,26.8,S,0
1506,'BFH2380,BF NIVEL AMARELO DE PP 40CM,PC,Sim,5,47,19,14,3,0,88,7112,5,17.6,404.0909,0.01,34.4,S,0
1507,'BFH2381,BF NIVEL AMARELO DE PP 50CM,PC,Sim,5,11,15,6,10,12,59,5941,6,9.833333,604.1695,0.01,42.7,S,0
1508,'BFH2382,BF NIVEL AMARELO DE PP 60CM,PC,Sim,5,5,13,0,3,0,26,4774,4,6.5,734.4615,0.01,50,S,0
1509,'BFH2383,BF REGUA MEDICAO INTELIGENTE 25CN,PC,Sim,149,367,251,123,26,233,1149,1154,6,191.5,6.02611,0.01,23,S,4896
1510,'BFH2384,BF METRO MADEIRA - 1M,PC,Sim,458,281,290,352,117,625,2123,181,6,353.8333,0.51154,0.01,20.2,S,9840
1511,'BFH2385,BF METRO MADEIRA - 2M,PC,Sim,151,91,136,381,88,486,1333,5819,6,222.1667,26.19205,0.01,37.4,S,4800
1512,'BFH2386,BF BALDE PLASTICO 12L,PC,Não,201,394,462,292,514,154,2017,3715,6,336.1667,11.05107,0.01,11.5,S,0
1513,'BFH2387,BF CLIP PARA CABO DE ACO 1/8POL - 50PCS,PC,Sim,20,66,18,3,3,22,132,5851,6,22,265.9545,0.01,27.3,S,0
1514,'BFH2388,BF CLIP PARA CABO DE ACO 3/16POL - 50PCS,PC,Sim,18,68,17,2,2,12,119,7066,6,19.83333,356.2689,0.01,36.6,S,0
1515,'BFH2389,BF CLIP PARA CABO DE ACO 1/4POL - 50PCS,PC,Sim,19,48,13,2,2,10,94,5900,6,15.66667,376.5957,0.01,41.8,S,0
1516,'BFH2390,BF CLIP PARA CABO DE ACO 5/16POL - 50PCS,PC,Sim,12,21,17,4,2,18,74,3534,6,12.33333,286.5405,0.01,61.4,S,0
1517,'BFH2391,BF CLIP PARA CABO DE ACO 3/8POL - 20PCS,PC,Sim,11,19,5,2,0,15,52,1958,5,10.4,188.2692,0.01,53.6,S,0
1518,'BFH2392,BF CLIP PARA CABO DE ACO 1/2POL - 20PCS,PC,Sim,29,11,2,0,0,10,52,1943,4,13,149.4615,0.01,102,S,0
1519,'BFH2393,BF CLIP PARA CABO DE ACO 5/8POL - 20PCS,PC,Sim,1,7,1,0,1,1,11,1989,5,2.2,904.0909,0.01,164,S,0
1520,'BFH2394,BF CLIP PARA CABO DE ACO 3/4POL - 5PCS,PC,Sim,7,1,2,0,20,0,30,2966,4,7.5,395.4667,0.01,50.4,S,0
1521,'BFH2395,BF CLIP PARA CABO DE ACO 7/8POL - 12PCS,PC,Sim,12,15,1,0,0,0,28,1963,3,9.333333,210.3214,0.01,74.8,S,0
1522,'BFH2396,BF CLIP PARA CABO DE ACO 1POL - 10PCS,PC,Sim,12,12,2,0,1,2,29,1469,5,5.8,253.2759,0.01,93.2,S,0
1523,'BFH2397,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M5 - 3/16POL,PC,Sim,0,36,122,60,70,200,488,17511,5,97.6,179.416,0.01,3.64,S,0
1524,'BFH2398,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M6 - 1/4POL,PC,Sim,0,308,942,14,290,110,1664,14534,5,332.8,43.67188,0.01,4.14,S,0
1525,'BFH2399,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M8 - 5/16POL,PC,Sim,0,249,507,14,690,146,1606,10383,5,321.2,32.32565,0.01,5.64,S,0
1526,'BFH2400,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M10 - 3/8POL,PC,Sim,0,9,82,10,48,111,260,8138,5,52,156.5,0.01,8.5,S,0
1527,'BFH2401,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M12 - 1/2POL,PC,Sim,0,45,16,0,17,15,93,4906,4,23.25,211.0108,0.01,14.14,S,0
1528,'BFH2402,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M16 - 5/8POL,PC,Sim,0,5,7,0,13,18,43,2956,4,10.75,274.9767,0.01,27.2,S,0
1529,'BFH2403,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M20 - 3/4POL,PC,Sim,0,6,11,0,3,0,20,1479,3,6.666667,221.85,0.01,50,S,0
1530,'BFH2404,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M22 - 7/8POL,PC,Sim,0,2,5,0,3,0,10,889,3,3.333333,266.7,0.01,82,S,0
1531,'BFH2405,BF ESTICADOR GANCHO X OLHAL PARA CABO DE ACO M24 - 1POL,PC,Sim,0,2,6,0,0,4,12,747,3,4,186.75,0.01,96,S,0
1532,'BFH2406,BF CANTONEIRAS METALICAS 05X06POL,PC,Sim,387,808,803,756,120,996,3870,55328,6,645,85.77984,0.01,2.04,S,0
1533,'BFH2407,"BF CANTONEIRA MAO FRANCESA REF P/VARAO PRETA 26X25X2,5CM",PC,Sim,0,0,0,0,54,12,66,2728,2,33,82.66667,0.01,15,S,3920
1534,'BFH2408,BF CANTONEIRA METALICA PRETA 04X05POL,PC,Sim,1472,3037,1116,2226,266,144,8261,57307,6,1376.833,41.62232,0.01,1.84,S,0
1535,'BFH2409,BF CANTONEIRA METALICA PRETA  05X06POL,PC,Sim,752,2749,1476,1074,252,48,6351,53387,6,1058.5,50.43647,0.01,2.04,S,0
1536,'BFH2410,BF CANTONEIRA METALICA PRETA  06X08POL,PC,Sim,1713,3447,1272,1224,278,264,8198,56697,6,1366.333,41.49573,0.01,3,S,0
1537,'BFH2411,BF CANTONEIRA METALICA PRETA  08X10POL,PC,Sim,2192,2992,984,636,858,96,7758,49916,6,1293,38.6048,0.01,4.14,S,0
1538,'BFH2412,BF CANTONEIRA METALICA PRETA  10X12POL,PC,Sim,320,868,504,390,390,48,2520,19872,6,420,47.31429,0.01,6.2,S,0
1539,'BFH2413,BF CANTONEIRA METALICA PRETA  12X14POL,PC,Sim,488,469,168,594,114,120,1953,15712,6,325.5,48.27035,0.01,7.5,S,0
1540,'BFH2414,BF CANTONEIRA MAO FRANCESA REFORCADA PRETA 20X25X3CM,PC,Sim,0,0,0,12,106,30,148,2650,3,49.33333,53.71622,0.01,17.08,S,2900
1541,'BFH2415,BF CANTONEIRA MAO FRANCESA REFORCADA PRETA 20X30X3CM,PC,Sim,0,0,0,12,54,30,96,2323,3,32,72.59375,0.01,19.7,S,2680
1542,'BFH2416,BF CANTONEIRA MAO FRANCESA REFORCADA PRETA 25X30X3CM,PC,Sim,0,0,0,12,48,20,80,2219,3,26.66667,83.2125,0.01,21.6,S,2300
1543,'BFH2417,BF CANTONEIRA MAO FRANCESA REFORCADA PRETA 25X40X3CM,PC,Sim,0,0,0,12,60,20,92,1808,3,30.66667,58.95652,0.01,26,S,1900
1544,'BFH2418,BF CANTONEIRA MAO FRANCESA REFORCADA PRETA 33X50X3CM,PC,Sim,0,0,0,12,48,0,60,1379,2,30,45.96667,0.01,33.1,S,1460
1545,'BFH2419,BF CANTONEIRA MAO FRANCESA PRETA 20CM,PC,Sim,0,1908,1632,588,396,864,5388,20526,5,1077.6,19.04788,0.01,5.04,S,18000
1546,'BFH2420,BF CANTONEIRA MAO FRANCESA PRETA 25CM,PC,Sim,0,1752,1488,408,384,606,4638,16385,5,927.6,17.66386,0.01,6.3,S,18000
1547,'BFH2421,BF CANTONEIRA MAO FRANCESA PRETA 30CM,PC,Sim,0,0,0,108,270,348,726,7911,3,242,32.69008,0.01,7.8,S,7920
1548,'BFH2422,BF CANTONEIRA MAO FRANCESA PRETA 40CM,PC,Sim,0,0,0,96,210,180,486,5273,3,162,32.54938,0.01,10.4,S,6120
1549,'BFH2423,BF CANTONEIRA MAO FRANCESA PRETA 50CM,PC,Sim,0,0,0,96,90,144,330,8429,3,110,76.62727,0.01,11.9,S,1440
1550,'BFH2424,BF KIT CANTONEIRA PRETA 3X3CM (10PCS),PC,Sim,0,0,0,15,166,122,303,5672,3,101,56.15842,0.01,8.92,S,6000
1551,'BFH2425,BF KIT CANTONEIRA PRETA 4X4CM (10PCS),PC,Sim,0,0,0,15,150,98,263,4392,3,87.66667,50.09886,0.01,11.3,S,6120
1552,'BFH2426,BF KIT CANTONEIRA PRETA 5X5CM (10PCS),PC,Sim,0,0,0,15,131,74,220,3727,3,73.33333,50.82273,0.01,13.9,S,3960
1553,'BFH2427,BF KIT CANTONEIRA PRETA 6X6CM (10PCS),PC,Sim,0,0,0,15,25,74,114,3485,3,38,91.71053,0.01,15.9,S,3600
1554,'BFH2428,"BF CANT MAO FRANCESA REF P/VARAO CINZA 26X25X2,5CM",PC,Sim,0,0,0,0,0,66,66,3294,1,66,49.90909,0.01,15,S,3360
1555,'BFH2429,BF CANTONEIRA METALICA CINZA 04X05POL,PC,Sim,200,169,108,360,76,12,925,65891,6,154.1667,427.4011,0.01,1.84,S,0
1556,'BFH2430,BF CANTONEIRA METALICA CINZA  05X06POL,PC,Sim,368,169,168,360,96,0,1161,59895,5,232.2,257.9457,0.01,2.04,S,0
1557,'BFH2431,BF CANTONEIRA METALICA CINZA  06X08POL,PC,Sim,381,147,372,288,132,202,1522,40454,6,253.6667,159.477,0.01,3,S,0
1558,'BFH2432,BF CANTONEIRA METALICA CINZA  08X10POL,PC,Sim,344,625,192,226,108,58,1553,32984,6,258.8333,127.4334,0.01,4.14,S,0
1559,'BFH2433,BF CANTONEIRA METALICA CINZA  10X12POL,PC,Sim,248,145,108,216,96,52,865,22152,6,144.1667,153.6555,0.01,6.2,S,0
1560,'BFH2434,BF CANTONEIRA METALICA CINZA  12X14POL,PC,Sim,128,145,0,240,72,48,633,17584,5,126.6,138.8942,0.01,7.5,S,0
1561,'BFH2435,BF CANTONEIRA MAO FRANCESA REFORCADA CINZA 20X25X3CM,PC,Sim,0,0,2,18,72,0,92,3407,3,30.66667,111.0978,0.01,17.08,S,2200
1562,'BFH2436,BF CANTONEIRA MAO FRANCESA REFORCADA CINZA 20X30X3CM,PC,Sim,0,0,32,78,54,0,164,2936,3,54.66667,53.70732,0.01,19.7,S,2000
1563,'BFH2437,BF CANTONEIRA MAO FRANCESA REFORCADA CINZA 25X30X3CM,PC,Sim,0,0,2,18,48,0,68,2630,3,22.66667,116.0294,0.01,21.06,S,1900
1564,'BFH2438,BF CANTONEIRA MAO FRANCESA REFORCADA CINZA 25X40X3CM,PC,Sim,0,0,0,12,0,0,12,1927,1,12,160.5833,0.01,26,S,1860
1565,'BFH2439,BF CANTONEIRA MAO FRANCESA REFORCADA CINZA 33X50X3CM,PC,Sim,0,0,2,12,48,0,62,1637,3,20.66667,79.20968,0.01,33.1,S,1200
1566,'BFH2440,BF CANTONEIRA MAO FRANCESA CINZA 20CM,PC,Sim,0,1482,780,474,456,24,3216,22704,5,643.2,35.29851,0.01,5.04,S,0
1567,'BFH2441,BF CANTONEIRA MAO FRANCESA CINZA 25CM,PC,Sim,0,1482,888,450,420,12,3252,17771,5,650.4,27.32319,0.01,6.3,S,18000
1568,'BFH2442,BF CANTONEIRA MAO FRANCESA CINZA 30CM,PC,Sim,0,0,44,126,120,12,302,15536,4,75.5,205.7748,0.01,7.8,S,720
1569,'BFH2443,BF CANTONEIRA MAO FRANCESA CINZA 40CM,PC,Sim,0,0,74,90,108,0,272,7647,3,90.66667,84.34191,0.01,10.4,S,3960
1570,'BFH2444,BF CANTONEIRA MAO FRANCESA CINZA 50CM,PC,Sim,0,0,2,54,48,0,104,6194,3,34.66667,178.6731,0.01,11.9,S,3900
1571,'BFH2445,BF KIT CANTONEIRA CINZA 3X3CM (10PCS),PC,Sim,0,0,122,12,186,34,354,6231,4,88.5,70.40678,0.01,8.92,S,5400
1572,'BFH2446,BF KIT CANTONEIRA CINZA 4X4CM (10PCS),PC,Sim,0,0,62,12,18,4,96,6489,4,24,270.375,0.01,11.3,S,4200
1573,'BFH2447,BF KIT CANTONEIRA CINZA 5X5CM (10PCS),PC,Sim,0,0,32,12,24,4,72,7233,4,18,401.8333,0.01,13.9,S,600
1574,'BFH2448,BF KIT CANTONEIRA CINZA 6X6CM (10PCS),PC,Sim,0,0,2,12,18,4,36,4162,4,9,462.4444,0.01,15.9,S,3000
1575,'BFH2449,BF DISCO DE CORTE P/FERRO/INOX 9POL 230X1.9X22.2MM,PC,Sim,29,91,12,155,28,140,455,9485,6,75.83333,125.0769,0.01,11.78,S,0
1576,'BFH2450,BF DISCO DE CORTE P/FERRO/INOX 12POL 305X3X15.8MM,PC,Sim,29,9,10,40,3,70,161,3818,6,26.83333,142.2857,0.01,24,S,0
1577,'BFH2451,BF DISCO DE CORTE P/FERRO/INOX 14POL 355X3X25.4M,PC,Sim,2,37,0,30,8,70,147,3893,5,29.4,132.415,0.01,28.6,S,0
1578,'BFH2452,BF SENSOR DE PRESENCA C/SOQUETE E27,PC,Sim,35,41,136,40,69,47,368,1668,6,61.33333,27.19565,0.01,56,S,0
1579,'BFH2453,BF SIFAO TUBO EXTENSIVO FLEX - 145CM,PC,Não,237,347,437,225,390,264,1900,4458,6,316.6667,14.07789,0.01,8.2,S,0
1580,'BFH2454,BF SIFAO TUBO EXTENSIVO FLEX - DUPLO (70CM/CADA),PC,Não,114,123,157,159,12,133,698,5930,6,116.3333,50.97421,0.01,13.4,S,0
1581,'BFH2455,BF SIFAO TUBO EXTENSIVO FLEX - TRIPLO (70CM/CADA),PC,Não,89,35,24,20,0,84,252,1742,5,50.4,34.56349,0.01,15.6,S,0
1582,'BFH2456,"BF ALICATE BOMBA D'AGUA 12""",PC,Sim,0,0,0,0,0,0,0,2016,0,0,0,0.01,0.01,S,0
1583,'BFH2457,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX60MM BRANCA,PC,Sim,0,0,0,0,0,0,0,42000,0,0,0,0.01,0.01,S,30000
1584,'BFH2458,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX60MM PRETA,PC,Sim,0,0,0,0,0,0,0,42000,0,0,0,0.01,0.01,S,30000
1585,'BFH2459,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX80MM BRANCA,PC,Sim,0,0,0,0,0,0,0,39000,0,0,0,0.01,0.01,S,24000
1586,'BFH2460,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX80MM PRETA,PC,Sim,0,0,0,0,0,0,0,39000,0,0,0,0.01,0.01,S,24000
1587,'BFH2461,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX100MM BRANCA,PC,Sim,0,0,0,0,0,0,0,30000,0,0,0,0.01,0.01,S,17500
1588,'BFH2462,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX100MM PRETA,PC,Sim,0,0,0,0,0,0,0,30000,0,0,0,0.01,0.01,S,17500
1589,'BFH2463,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX150MM BRANCA,PC,Sim,0,0,0,0,0,0,0,20000,0,0,0,0.01,0.01,S,15000
1590,'BFH2464,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX150MM PRETA,PC,Sim,0,0,0,0,0,0,0,20000,0,0,0,0.01,0.01,S,15000
1591,'BFH2465,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX200MM BRANCA,PC,Sim,0,0,0,0,0,0,0,13750,0,0,0,0.01,0.01,S,13750
1592,'BFH2466,BF ABRACADEIRA DE NYLON 20PCS 2.5MMX200MM PRETA,PC,Sim,0,0,0,0,0,0,0,13750,0,0,0,0.01,0.01,S,13751
1593,'BFH2467,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX100MM BRANCA,PC,Sim,0,0,0,0,0,0,0,15000,0,0,0,0.01,0.01,S,15000
1594,'BFH2468,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX100MM PRETA,PC,Sim,0,0,0,0,0,0,0,15000,0,0,0,0.01,0.01,S,15000
1595,'BFH2469,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX150MM BRANCA,PC,Sim,0,0,0,0,0,0,0,12500,0,0,0,0.01,0.01,S,11250
1596,'BFH2470,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX150MM PRETA,PC,Sim,0,0,0,0,0,0,0,12500,0,0,0,0.01,0.01,S,11250
1597,'BFH2471,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX200MM BRANCA,PC,Sim,0,0,0,0,0,0,0,9000,0,0,0,0.01,0.01,S,9000
1598,'BFH2472,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX200MM PRETA,PC,Sim,0,0,0,0,0,0,0,9000,0,0,0,0.01,0.01,S,9000
1599,'BFH2473,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX250MM BRANCA,PC,Sim,0,0,0,0,0,0,0,8000,0,0,0,0.01,0.01,S,7000
1600,'BFH2474,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX250MM PRETA,PC,Sim,0,0,0,0,0,0,0,8000,0,0,0,0.01,0.01,S,7000
1601,'BFH2475,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX300MM BRANCA,PC,Sim,0,0,0,0,0,0,0,6000,0,0,0,0.01,0.01,S,6000
1602,'BFH2476,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX300MM PRETA,PC,Sim,0,0,0,0,0,0,0,6000,0,0,0,0.01,0.01,S,6000
1603,'BFH2477,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX370MM BRANCA,PC,Sim,0,0,0,0,0,0,0,5500,0,0,0,0.01,0.01,S,5000
1604,'BFH2478,BF ABRACADEIRA DE NYLON 20PCS 3.6MMX370MM PRETA,PC,Sim,0,0,0,0,0,0,0,5500,0,0,0,0.01,0.01,S,5000
1605,'BFH2479,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX120MM BRANCA,PC,Sim,0,0,0,0,0,0,0,11000,0,0,0,0.01,0.01,S,10000
1606,'BFH2480,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX120MM PRETA,PC,Sim,0,0,0,0,0,0,0,11000,0,0,0,0.01,0.01,S,10000
1607,'BFH2481,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX200MM BRANCA,PC,Sim,0,0,0,0,0,0,0,7500,0,0,0,0.01,0.01,S,7500
1608,'BFH2482,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX200MM PRETA,PC,Sim,0,0,0,0,0,0,0,7500,0,0,0,0.01,0.01,S,7500
1609,'BFH2483,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX250MM BRANCO,PC,Sim,0,0,0,0,0,0,0,5500,0,0,0,0.01,0.01,S,6000
1610,'BFH2484,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX250MM PRETO,PC,Sim,0,0,0,0,0,0,0,5500,0,0,0,0.01,0.01,S,6000
1611,'BFH2485,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX300MM BRANCO,PC,Sim,0,0,0,0,0,0,0,5000,0,0,0,0.01,0.01,S,4500
1612,'BFH2486,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX300MM PRETO,PC,Sim,0,0,0,0,0,0,0,5000,0,0,0,0.01,0.01,S,4500
1613,'BFH2487,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX350MM BRANCO,PC,Sim,0,0,0,0,0,0,0,4500,0,0,0,0.01,0.01,S,4000
1614,'BFH2488,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX350MM PRETA,PC,Sim,0,0,0,0,0,0,0,4500,0,0,0,0.01,0.01,S,4000
1615,'BFH2489,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX400MM BRANCA,PC,Sim,0,0,0,0,0,0,0,3500,0,0,0,0.01,0.01,S,3500
1616,'BFH2490,BF ABRACADEIRA DE NYLON 20PCS 4.8MMX400MM PRETA,PC,Sim,0,0,0,0,0,0,0,3500,0,0,0,0.01,0.01,S,3500
1617,'BFH2491,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX200MM BRANCA,PC,Sim,0,0,0,0,0,0,0,7000,0,0,0,0.01,0.01,S,7000
1618,'BFH2492,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX200MM PRETA,PC,Sim,0,0,0,0,0,0,0,7000,0,0,0,0.01,0.01,S,7000
1619,'BFH2493,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX300MM BRANCA,PC,Sim,0,0,0,0,0,0,0,5000,0,0,0,0.01,0.01,S,5000
1620,'BFH2494,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX300MM PRETA,PC,Sim,0,0,0,0,0,0,0,5000,0,0,0,0.01,0.01,S,5000
1621,'BFH2495,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX400MM BRANCA,PC,Sim,0,0,0,0,0,0,0,4000,0,0,0,0.01,0.01,S,3500
1622,'BFH2496,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX400MM PRETA,PC,Sim,0,0,0,0,0,0,0,4000,0,0,0,0.01,0.01,S,3500
1623,'BFH2497,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX500MM BRANCA,PC,Sim,0,0,0,0,0,0,0,3000,0,0,0,0.01,0.01,S,3000
1624,'BFH2498,BF ABRACADEIRA DE NYLON 10PCS 7.6MMX500MM PRETA,PC,Sim,0,0,0,0,0,0,0,3000,0,0,0,0.01,0.01,S,3000
1625,'BFH2499,"BF SUPORTE P/DISCO DE LIXA C/VELCRO E ADAP 115MM/M14(4,5POL)",PC,Sim,0,0,0,42,108,202,352,19667,3,117.3333,167.6165,0.01,14,S,0
